City,Place,Ratings,Distance,Place_desc,Latitude,Longitude,Keywords,Tags,Category
Kochi,  Fort Kochi ,4.2, 4 km  from city center ," Fort Kochi is a seaside town in the south-western part of Main Kochi, which is known for its historical fortifications and ruins of old palatial buildings from the Portuguese or Dutch colonial era. ",9.966736,76.2422995,"['fort', 'kochi', 'fort', 'kochi', 'seaside', 'town', 'part', 'main', 'kochi', 'known', 'historical', 'fortifications', 'ruins', 'old', 'palatial', 'buildings', 'portuguese', 'dutch', 'colonial', 'era']","['fort', 'kochi']",Other
Kochi,  Kerala Kathakali Centre ,3.2, 4 km  from city center , This centre at Fort Cochin has seen many a dance performances! The amount of effort put in by the dancers is commendable. ,9.96388665,76.2428080091524,"['kerala', 'kathakali', 'centre', 'centre', 'fort', 'cochin', 'seen', 'many', 'dance', 'performances', 'amount', 'effort', 'put', 'dancers', 'commendable']",['centre'],art & culture
Kochi,  Mattancherry Palace ,4.6, 3 km  from city center , The Mattancherry Palace is a Portuguese palace popularly known as the Dutch Palace. It is now a museum displaying paraphernalia belonging to the rajas of Kochi. The four separate wings of the Mattancherry Palace surround a central courtyard which has a temple as well.  ,9.95835075,76.25918119354328,"['mattancherry', 'palace', 'mattancherry', 'palace', 'portuguese', 'palace', 'popularly', 'known', 'dutch', 'palace', 'museum', 'displaying', 'paraphernalia', 'belonging', 'rajas', 'kochi', 'four', 'separate', 'wings', 'mattancherry', 'palace', 'surround', 'central', 'courtyard', 'temple', 'well']","['mattancherry', 'palace']",Other
Kochi,  Cherai Beach ,3.7, 22 km  from city center ," Located on the north end of the Vypeen Island, the Cherai Beach offers a beautiful sunset point. The beach is also popular for its golden sand, palm trees and wide expanse of blue water. ",10.14386175,76.17760394233443,"['cherai', 'beach', 'located', 'north', 'end', 'vypeen', 'island', 'cherai', 'beach', 'offers', 'beautiful', 'sunset', 'point', 'beach', 'also', 'popular', 'golden', 'sand', 'palm', 'trees', 'wide', 'expanse', 'blue', 'water']","['cherai', 'beach']",nature
Kochi,  Jewish Synagogue ,3.6, 30 km  from city center ," Amongst the 7 synagogues located in his area, this Jewish synagogue is the only one which is in operation today. It was built in 1568 and is also called the Cochin Jewish Synagogue or Mattencherry Synagogue. Cameras and handbags are not allowed inside. ",12.10510445,-68.93272586275339,"['jewish', 'synagogue', 'amongst', '7', 'synagogues', 'located', 'area', 'jewish', 'synagogue', 'one', 'operation', 'today', 'built', '1568', 'also', 'called', 'cochin', 'jewish', 'synagogue', 'mattencherry', 'synagogue', 'cameras', 'handbags', 'allowed', 'inside']","['jewish', 'synagogue']",Other
Kochi,  Bolgatty Palace ,4.2, 2 km  from city center ," One of the oldest Dutch Palaces outside Holland, the Bolgatty Palace is situated on the Bolgatty Island. It was built in the year 1744 and was the official residence of the then Governor of Kochi. ",9.98512155,76.2675842668407,"['bolgatty', 'palace', 'one', 'oldest', 'dutch', 'palaces', 'outside', 'holland', 'bolgatty', 'palace', 'situated', 'bolgatty', 'island', 'built', 'year', '1744', 'official', 'residence', 'governor', 'kochi']","['bolgatty', 'palace']",nature
Kochi,  Hill Palace ,3.7, 9 km  from city center ," Located near Tripunithura, this is the largest archaeological museum in Kerala. It was built in the year 1865 and today houses an archaeological museum, heritage museum, a deer park, a pre-historic park and a children's park. ",9.9521466,76.3614956,"['hill', 'palace', 'located', 'near', 'tripunithura', 'largest', 'archaeological', 'museum', 'kerala', 'built', 'year', '1865', 'today', 'houses', 'archaeological', 'museum', 'heritage', 'museum', 'deer', 'park', 'park', 'children', 'park']","['archaeological', 'museum', 'park']",nature
Kochi,"  Marine Drive, Kochi ",4.2, 1 km  from city center , The Marine drive in Kochi is one of the best places to spend time in the city and provides an amazing view of the sea. It is a picturesque promenade and is built facing the backwaters. It is a popular hangout place for the local people.  ,9.9784782,76.2757727,"['marine', 'drive', 'kochi', 'marine', 'drive', 'kochi', 'one', 'best', 'places', 'spend', 'time', 'city', 'provides', 'amazing', 'view', 'sea', 'picturesque', 'promenade', 'built', 'facing', 'backwaters', 'popular', 'hangout', 'place', 'local', 'people']","['marine', 'drive', 'kochi']",nature
Kochi,  Folklore Museum ,3.2, 5 km  from city center ," This is a one of a kind Museum which portrays a variety of gallery art, sales, live dance forms which vary from ritualistic to martial arts, and souvenirs. ",40.51630545,21.273487097087383,"['folklore', 'museum', 'one', 'kind', 'museum', 'portrays', 'variety', 'gallery', 'art', 'sales', 'live', 'dance', 'forms', 'vary', 'ritualistic', 'martial', 'arts', 'souvenirs']",['museum'],art & culture
Kochi,  Santa Cruz Basilica ,4.3, 4 km  from city center ," Constructed in the year 1505, this Catholic Church located in Fort Kochi is famous for its Gothic style of architecture and Portuguese interiors. ",9.9652903,76.243579,"['santa', 'cruz', 'basilica', 'constructed', 'year', '1505', 'catholic', 'church', 'located', 'fort', 'kochi', 'famous', 'gothic', 'style', 'architecture', 'portuguese', 'interiors']",[],art & culture
Kochi,  Willingdon Island ,4.2, 2 km  from city center ," The Willingdon Island is one of the largest human-made islands in India which is named after Lord Willingdon, the British Viceroy of India. This beautiful island provides various links between Kochi port and other national and international ports ",9.9477872,76.27546531310514,"['willingdon', 'island', 'willingdon', 'island', 'one', 'largest', 'islands', 'india', 'named', 'lord', 'willingdon', 'british', 'viceroy', 'india', 'beautiful', 'island', 'provides', 'various', 'links', 'kochi', 'port', 'national', 'international', 'ports']","['willingdon', 'island', 'india']",nature
Kochi,  Chinese Fishing Nets ,3.7, 4 km  from city center ," Bearing witness to the entry of Chinese into Kerala long ago, legends tell that these nets were a gift of the famous Chinese King, Kublai Khan. Fishermen even today use these elaborate conventional fishing nets, making it the only other destination other than China to have and use these fishing nets. ",8.9067288,76.5844051,"['chinese', 'fishing', 'nets', 'bearing', 'witness', 'entry', 'chinese', 'kerala', 'long', 'ago', 'legends', 'tell', 'nets', 'gift', 'famous', 'chinese', 'king', 'kublai', 'khan', 'fishermen', 'even', 'today', 'use', 'elaborate', 'conventional', 'fishing', 'nets', 'making', 'destination', 'china', 'use', 'fishing', 'nets']","['chinese', 'fishing', 'nets', 'use']",travel
Kochi,  Vasco da Gama Square ,3.9, 4 km  from city center ," Many stalls serving various edibles such as coconuts, nuts, sea-food, ice-creams and local fares scatter the narrow esplanade along the Kochi beach which is the Vasco da Gama Square. One can even watch local fisherman fishing along the shoreline. ",9.9679554,76.2424324,"['vasco', 'da', 'gama', 'square', 'many', 'stalls', 'serving', 'various', 'edibles', 'coconuts', 'nuts', 'local', 'fares', 'scatter', 'narrow', 'esplanade', 'along', 'kochi', 'beach', 'vasco', 'da', 'gama', 'square', 'one', 'even', 'watch', 'local', 'fisherman', 'fishing', 'along', 'shoreline']","['vasco', 'da', 'gama', 'square', 'local', 'along']",nature
Kochi,  Jew Town ,3.2, 3 km  from city center , Jew Town is one of the oldest parts of the region. It was here that the Jews first settled in India in around 700 BC. This part is famous for its architecturally solid synagogues that continue to stand till today. ,9.9562732,76.2601161,"['jew', 'town', 'jew', 'town', 'one', 'oldest', 'parts', 'region', 'jews', 'first', 'settled', 'india', 'around', '700', 'bc', 'part', 'famous', 'architecturally', 'solid', 'synagogues', 'continue', 'stand', 'till', 'today']","['jew', 'town']",Other
Kochi,  M G Road ,3.2, 1 km  from city center ," MG Road is a perfect place for shopaholics. The shopping centre of the city throbs with stores containing an assortment of handicrafts made from coir, wood, shells, brass, ivory and sandalwood, edibles and spices, clothes and jewelries. ",9.9833224,76.2824385,"['g', 'road', 'mg', 'road', 'perfect', 'place', 'shopaholics', 'shopping', 'centre', 'city', 'throbs', 'stores', 'containing', 'assortment', 'handicrafts', 'made', 'coir', 'wood', 'shells', 'brass', 'ivory', 'sandalwood', 'edibles', 'spices', 'clothes', 'jewelries']",['road'],food
Kochi,  Sunset Cruise ,3.2, 53 km  from city center ," The Sunset Cruise on the Arabian waters is an amazing 2 hour journey beginning from Marine Drive in Kochi during the time of sunset. The cruise covers Fort Kochi, Chinese fishing nets, Mattancherry, Bolgatty Island, Willingdon Island and the Cochin shipyard. ",19.8946791,102.1375693,"['sunset', 'cruise', 'sunset', 'cruise', 'arabian', 'waters', 'amazing', '2', 'hour', 'journey', 'beginning', 'marine', 'drive', 'kochi', 'time', 'sunset', 'cruise', 'covers', 'fort', 'kochi', 'chinese', 'fishing', 'nets', 'mattancherry', 'bolgatty', 'island', 'willingdon', 'island', 'cochin', 'shipyard']","['sunset', 'cruise', 'kochi', 'island']",nature
Kochi,  St Francis Church ,3.7, 5 km  from city center ," St. Francis Church in Kochi, which finely exhibits Portuguese architecture, is believed to be one of a kind amongst all the European churches which were constructed in India. It was constructed in the 15th century by the Portuguese traders. Vasco-da-Gama, the famous explorer, was buried in this church when he died in 1524, on his third visit to India. His remains were moved to Lisbon after fourteen years but his gravestone is still present in the church.

 ",9.965947,76.24106582094795,"['st', 'francis', 'church', 'francis', 'church', 'kochi', 'finely', 'exhibits', 'portuguese', 'architecture', 'believed', 'one', 'kind', 'amongst', 'european', 'churches', 'constructed', 'india', 'constructed', '15th', 'century', 'portuguese', 'traders', 'famous', 'explorer', 'buried', 'church', 'died', '1524', 'third', 'visit', 'india', 'remains', 'moved', 'lisbon', 'fourteen', 'years', 'gravestone', 'still', 'present', 'church']","['francis', 'church', 'portuguese', 'constructed', 'india']",art & culture
Kochi,  Princess Street ,3.2, 4 km  from city center ," Princess Street is famous for its quaint old world charm and bizarreness of European homes built in the Dutch, British, French, and Portuguese style. Most of these homes allow visitors to see the interiors as well. ",53.4797104,-2.2441959,"['princess', 'street', 'princess', 'street', 'famous', 'quaint', 'old', 'world', 'charm', 'bizarreness', 'european', 'homes', 'built', 'dutch', 'british', 'french', 'portuguese', 'style', 'homes', 'allow', 'visitors', 'see', 'interiors', 'well']","['princess', 'street', 'homes']",fashion & beauty
Kochi,  Kalady ,3.7, 28 km  from city center ," Kalady is a census town located east of the Periyar river, in the Ernakulam district of Kerala, India. It is the birthplace of Sri Adi Shankara, and a popular destination for pilgrims. There are two major shrines located in Kalady, dedicated to the memory of Adi Sankaracharya. ",10.1666308,76.4390495,"['kalady', 'kalady', 'census', 'town', 'located', 'east', 'periyar', 'river', 'ernakulam', 'district', 'kerala', 'india', 'birthplace', 'sri', 'adi', 'shankara', 'popular', 'destination', 'pilgrims', 'two', 'major', 'shrines', 'located', 'kalady', 'dedicated', 'memory', 'adi', 'sankaracharya']","['kalady', 'located', 'adi']",nature
Kochi,  Pallipuram Fort ,3.7, 25 km  from city center ," Pallipuram, located in Vypeen Island near Kochi, allows the visitor to behold and feel the earliest of all the European memories of India. The Pallipuram Fort, built in 1503 by the Portuguese, is considered as the oldest surviving European monument in India. Standing amidst the huge trees that romance the skies, untouched by the hubbubs of the town and enduring the snags of time, the fort is also known by the name Ayikotta or Alikotta. ",10.1700122,76.18094539058403,"['pallipuram', 'fort', 'pallipuram', 'located', 'vypeen', 'island', 'near', 'kochi', 'allows', 'visitor', 'behold', 'feel', 'earliest', 'european', 'memories', 'india', 'pallipuram', 'fort', 'built', '1503', 'portuguese', 'considered', 'oldest', 'surviving', 'european', 'monument', 'india', 'standing', 'amidst', 'huge', 'trees', 'romance', 'skies', 'untouched', 'hubbubs', 'town', 'enduring', 'snags', 'time', 'fort', 'also', 'known', 'name', 'ayikotta', 'alikotta']","['pallipuram', 'fort', 'european', 'india']",nature
Kochi,  Bishop's House ,3.2, 4 km  from city center , This Indo-Portuguese museum built in the year 1506 houses a collection of valuable artifacts from various churches under the Cochin diocese. The building was once the residence of the Portuguese Governor. ,53.351302,-1.470265999821275,"['bishop', 'house', 'museum', 'built', 'year', '1506', 'houses', 'collection', 'valuable', 'artifacts', 'various', 'churches', 'cochin', 'diocese', 'building', 'residence', 'portuguese', 'governor']",[],Other
Kochi,  Ernakulam Mahadev Temple ,3.0, 5 km  from city center ," The Ernakulam Shiva temple is one of the major temples in Kerala. It is also called as Ernankulathapan temple, located in the heart of the city of Kochi. The temple dedicated to Lord Shiva and is considered a rare one as the deity faces the sea towards west. ",10.2021077,76.45246935,"['ernakulam', 'mahadev', 'temple', 'ernakulam', 'shiva', 'temple', 'one', 'major', 'temples', 'kerala', 'also', 'called', 'ernankulathapan', 'temple', 'located', 'heart', 'city', 'kochi', 'temple', 'dedicated', 'lord', 'shiva', 'considered', 'rare', 'one', 'deity', 'faces', 'sea', 'towards', 'west']","['ernakulam', 'temple', 'shiva', 'one']",Other
Ahmedabad,  Swaminarayan Temple ,4.3, 24 km  from city center ," Located in the Kalupur area of Ahmedabad, Shri Swaminarayan Temple was built on the instructions of Swaminarayan, the founder of this sect of Hinduism. Green and yellow sculptures of various Hindu gods and goddesses, with their bodies fitted in opulent dresses and ornaments cover the structure of this nineteenth-century temple.   ",28.68458855,77.18664936515185,"['swaminarayan', 'temple', 'located', 'kalupur', 'area', 'ahmedabad', 'shri', 'swaminarayan', 'temple', 'built', 'instructions', 'swaminarayan', 'founder', 'sect', 'hinduism', 'green', 'yellow', 'sculptures', 'various', 'hindu', 'gods', 'goddesses', 'bodies', 'fitted', 'opulent', 'dresses', 'ornaments', 'cover', 'structure', 'temple']","['swaminarayan', 'temple']",Other
Ahmedabad,  Sabarmati Ashram ,4.2, 3 km  from city center ," Once the residence of Mahatma Gandhi and his wife Kasturba, this undoubtedly is the biggest tourist attraction situated in the suburb of Ahmedabad, Gujarat. Located on the tranquil and serene stretch of Sabarmati River it was also referred to as the 'Satyagraha Ashram' as Gandhi began the famous 'Dandi March' from here.



The museum is one of the most interesting sections of the ashram as it has on display some of Gandhi's personal letters and photographs ",23.06016515,72.58063821550073,"['sabarmati', 'ashram', 'residence', 'mahatma', 'gandhi', 'wife', 'kasturba', 'undoubtedly', 'biggest', 'tourist', 'attraction', 'situated', 'suburb', 'ahmedabad', 'gujarat', 'located', 'tranquil', 'serene', 'stretch', 'sabarmati', 'river', 'also', 'referred', 'ashram', 'gandhi', 'began', 'famous', 'march', 'museum', 'one', 'interesting', 'sections', 'ashram', 'display', 'gandhi', 'personal', 'letters', 'photographs']","['sabarmati', 'ashram', 'gandhi']",nature
Ahmedabad,  Kankaria Lake ,4.2, 5 km  from city center ," One of the biggest lakes in Ahmadabad, this is a total magnet for tourists and locals alike due to its complete entertainment facilities - toy train, kids' city, balloon ride, water park, food stalls.



Also famous for its Kankaria Carnival which is full of week-long fun and festivities held in the last week of December, it is an entertainment, fun and cultural hub. The lake and surroundings have been recently revamped and all its subparts (zoo, balvatika,etc.) are enhanced. ",23.00614335,72.59952118019814,"['kankaria', 'lake', 'one', 'biggest', 'lakes', 'ahmadabad', 'total', 'magnet', 'tourists', 'locals', 'alike', 'due', 'complete', 'entertainment', 'facilities', 'toy', 'train', 'kids', 'city', 'balloon', 'ride', 'water', 'park', 'food', 'stalls', 'also', 'famous', 'kankaria', 'carnival', 'full', 'fun', 'festivities', 'held', 'last', 'week', 'december', 'entertainment', 'fun', 'cultural', 'hub', 'lake', 'surroundings', 'recently', 'revamped', 'subparts', 'zoo', 'balvatika', 'etc', 'enhanced']","['kankaria', 'lake', 'entertainment', 'fun']",nature
Ahmedabad,  Jama Masjid ,3.7, 3 km  from city center ," The Jama Masjid situated in Ahmedabad is one of the largest mosques in India built in the period of 1424 and was built by Emperor Sultan Ahmed Shah. To the west of the mosque built are the tombs of Ahmed Shah I, his son and his grandson followed by the graves of the queens of the king. ",28.6506822,77.23296096363757,"['jama', 'masjid', 'jama', 'masjid', 'situated', 'ahmedabad', 'one', 'largest', 'mosques', 'india', 'built', 'period', '1424', 'built', 'emperor', 'sultan', 'ahmed', 'shah', 'west', 'mosque', 'built', 'tombs', 'ahmed', 'shah', 'son', 'grandson', 'followed', 'graves', 'queens', 'king']","['jama', 'masjid', 'built', 'ahmed', 'shah']",Other
Ahmedabad,  World Vintage Car Museum ,3.4, 12 km  from city center ," A connoisseur of vintage cars converted his private collection of vintage cars into a museum. The collection comprises of the best of the world - Rolls Royce, Bentley, Jaguar, Cadillac, Austin and many more. ",15.3208441,73.9416552,"['world', 'vintage', 'car', 'museum', 'connoisseur', 'vintage', 'cars', 'converted', 'private', 'collection', 'vintage', 'cars', 'museum', 'collection', 'comprises', 'best', 'world', 'rolls', 'royce', 'bentley', 'jaguar', 'cadillac', 'austin', 'many']","['world', 'vintage', 'museum', 'cars', 'collection']",Other
Ahmedabad,  City Shopping ,3.3, 2 km  from city center ," Even though pretty much everything is available in this city, Ahmedabad is especially famous for its textile industry. Hence, all kinds of fabrics are available here. ",45.6892807,13.1338241,"['city', 'shopping', 'even', 'though', 'pretty', 'much', 'everything', 'available', 'city', 'ahmedabad', 'especially', 'famous', 'textile', 'industry', 'hence', 'kinds', 'fabrics', 'available']","['city', 'available']",Other
Ahmedabad,  Calico Textile Museum ,3.2, 3 km  from city center ," One of the foremost textile museums and a celebrated institute in Indian textiles around the world, Calico Textile Museum is famous for its remarkable collection of fabrics. ",23.0541973,72.59245610652056,"['calico', 'textile', 'museum', 'one', 'foremost', 'textile', 'museums', 'celebrated', 'institute', 'indian', 'textiles', 'around', 'world', 'calico', 'textile', 'museum', 'famous', 'remarkable', 'collection', 'fabrics']","['calico', 'textile', 'museum']",art & culture
Ahmedabad,  Lal Darwaza ,3.2, 3 km  from city center ," With lots of hawkers selling various items from clothes to electronics items, Lal Darwaza is crowded yet one of the most famous markets of Ahmedabad. ",17.3463862,78.4774507,"['lal', 'darwaza', 'lots', 'hawkers', 'selling', 'various', 'items', 'clothes', 'electronics', 'items', 'lal', 'darwaza', 'crowded', 'yet', 'one', 'famous', 'markets', 'ahmedabad']","['lal', 'darwaza', 'items']",Other
Ahmedabad,  ISKCON Temple ,3.7, 6 km  from city center ," Located close to the Gujarat Samachar Press, The ISKCON Temple in Ahmadabad is the best place to experience spirituality and mental bliss. Also referred to as the 'Hare Krishna Temple', the temple with its calm and peaceful atmosphere offers the perfect spot for meditation. ",28.44099945,77.06272618417123,"['iskcon', 'temple', 'located', 'close', 'gujarat', 'samachar', 'press', 'iskcon', 'temple', 'ahmadabad', 'best', 'place', 'experience', 'spirituality', 'mental', 'bliss', 'also', 'referred', 'krishna', 'temple', 'temple', 'calm', 'peaceful', 'atmosphere', 'offers', 'perfect', 'spot', 'meditation']","['iskcon', 'temple']",health & wellness
Ahmedabad,  Law Garden ,3.7, 2 km  from city center ," Law Garden in Ahmedabad is one of the most popular parks which is also a usual venue of cultural activities like Music concerts, dance festivals and the like. ",23.02639675,72.56106645020441,"['law', 'garden', 'law', 'garden', 'ahmedabad', 'one', 'popular', 'parks', 'also', 'usual', 'venue', 'cultural', 'activities', 'like', 'music', 'concerts', 'dance', 'festivals', 'like']","['law', 'garden', 'like']",nature
Ahmedabad,  Lalbhai Dalpatbhai Museum ,3.7, 2 km  from city center ," The Lalbhai Dalpatbhai Museum (also known as L. D. Museum) is museum of Indian Sculptures, Bronzes, Manuscripts Paintings, Drawings, Miniature Paintings, Wood works, Bead works and coins. (br) The Lalbhai Dalpatbhai Museum of the Lalbhai Dalpatbhai Bharatiya Sanskriti Vidyamandir is located in the premises of the L.D. Institute of Indology, Ahmedabad. It is situated on a sprawling campus in the western part of the city in an area dotted with educational and research institutes, and in the vicinity of Gujarat University. It is about 7 kilometers from the Railway Station and 12 kilometers from the Airport, therefore, it is easily accessible from any part of the Ahmedabad city. ",23.0331715,72.5498983,"['lalbhai', 'dalpatbhai', 'museum', 'lalbhai', 'dalpatbhai', 'museum', 'also', 'known', 'museum', 'museum', 'indian', 'sculptures', 'bronzes', 'manuscripts', 'paintings', 'drawings', 'miniature', 'paintings', 'wood', 'works', 'bead', 'works', 'coins', 'br', 'lalbhai', 'dalpatbhai', 'museum', 'lalbhai', 'dalpatbhai', 'bharatiya', 'sanskriti', 'vidyamandir', 'located', 'premises', 'institute', 'indology', 'ahmedabad', 'situated', 'sprawling', 'campus', 'western', 'part', 'city', 'area', 'dotted', 'educational', 'research', 'institutes', 'vicinity', 'gujarat', 'university', '7', 'kilometers', 'railway', 'station', '12', 'kilometers', 'airport', 'therefore', 'easily', 'accessible', 'part', 'ahmedabad', 'city']","['lalbhai', 'dalpatbhai', 'museum', 'paintings', 'works', 'ahmedabad', 'part', 'city', 'kilometers']",Other
Ahmedabad,  R3 The Mall ,3.2, 3 km  from city center ," One of the most popular shopping malls and leisure destinations in the city, this mall houses about 200 shops, numerous food courts and a 4-screen multiplexes. ",51.502307,-0.1394464,"['r3', 'mall', 'one', 'popular', 'shopping', 'malls', 'leisure', 'destinations', 'city', 'mall', 'houses', '200', 'shops', 'numerous', 'food', 'courts', 'multiplexes']",['mall'],Other
Mysore,  Mysore Palace ,4.4, 2 km  from city center ," The former residence of the royal family of Mysore, the Mysore Palace is an extremely breath-taking example of the Indo-Sarcenic style of architecture. It was built in the year 1912 for the 24th Ruler of the Wodeyar Dynasty, and is till date one of the biggest palaces in the country. It's one of the most popular and well known tourist attractions in India.  ",12.30521965,76.65538462991165,"['mysore', 'palace', 'former', 'residence', 'royal', 'family', 'mysore', 'mysore', 'palace', 'extremely', 'example', 'style', 'architecture', 'built', 'year', '1912', '24th', 'ruler', 'wodeyar', 'dynasty', 'till', 'date', 'one', 'biggest', 'palaces', 'country', 'one', 'popular', 'well', 'known', 'tourist', 'attractions', 'india']","['mysore', 'palace', 'one']",art & culture
Mysore,  Brindavan Gardens ,4.2, 16 km  from city center ," Built across the Kaveri river, these beautiful gardens were constructed by Krishnaraja Wodeyar. These gardens spread over 60 acres of land and were modeled after the Shalimar gardens of Kashmir. The beauty of these gardens multiplies in the evenings when the fountains light up in various colors. ",12.42808565,76.57399020438666,"['brindavan', 'gardens', 'built', 'across', 'kaveri', 'river', 'beautiful', 'gardens', 'constructed', 'krishnaraja', 'wodeyar', 'gardens', 'spread', '60', 'acres', 'land', 'modeled', 'shalimar', 'gardens', 'kashmir', 'beauty', 'gardens', 'multiplies', 'evenings', 'fountains', 'light', 'various', 'colors']",['gardens'],nature
Mysore,  Mysore Zoo ,4.3, 3 km  from city center ," Sri Chamarajendra Zoological Gardens, also known as the Mysore Zoo is one of the best zoological gardens in India. Along with being home to various species of birds, mammals and reptiles, this zoo also engages in captive breeding of exotic and endangered species. The world's first caesarian section delivery performed on an elephant in Mysore zoo gave it global fame and recognition. ",12.3006384,76.6682662743162,"['mysore', 'zoo', 'sri', 'chamarajendra', 'zoological', 'gardens', 'also', 'known', 'mysore', 'zoo', 'one', 'best', 'zoological', 'gardens', 'india', 'along', 'home', 'various', 'species', 'birds', 'mammals', 'reptiles', 'zoo', 'also', 'engages', 'captive', 'breeding', 'exotic', 'endangered', 'species', 'world', 'first', 'caesarian', 'section', 'delivery', 'performed', 'elephant', 'mysore', 'zoo', 'gave', 'global', 'fame', 'recognition']","['mysore', 'zoo', 'zoological', 'gardens', 'also', 'species']",Other
Mysore,  Somanathapura Temple ,3.5, 26 km  from city center ," The village is named after Somnath, the commander of the Hoysala army who founded this place. It has a perfect natural setting for a family picnic. Also, the Somnathpur temple is a classic example of the stone carvings in Hoysala architecture. ",12.2757664,76.88150686254238,"['somanathapura', 'temple', 'village', 'named', 'somnath', 'commander', 'hoysala', 'army', 'founded', 'place', 'perfect', 'natural', 'setting', 'family', 'picnic', 'also', 'somnathpur', 'temple', 'classic', 'example', 'stone', 'carvings', 'hoysala', 'architecture']","['temple', 'hoysala']",art & culture
Mysore,  Chamundeshwari Temple ,4.2, 4 km  from city center ," Built atop the Chamundi Hills, this temple dates back to the 12th century. The idol of the main deity is made of gold. Also featured in this temple is a intricately engraved seven storey Gopuram and a silver plated entrance. ",12.9848155,77.5707656,"['chamundeshwari', 'temple', 'built', 'atop', 'chamundi', 'hills', 'temple', 'dates', 'back', '12th', 'century', 'idol', 'main', 'deity', 'made', 'gold', 'also', 'featured', 'temple', 'intricately', 'engraved', 'seven', 'storey', 'gopuram', 'silver', 'plated', 'entrance']",['temple'],Other
Mysore,  Shuka Vana ,3.0, 2 km  from city center ," Home to over 2000 birds, the Shuka Vana in Mysore currently holds the record for most bird species in an aviary in the Guinness Book of World Records. This unique park, commonly known as parrot park, is a part of the Avadhoota Datta Peetham in the Sri Ganapathi Sachidananda Ashram, and also serves as a rehabilitation centre for abused, injured and abandoned birds. ",12.2847302,76.6563783,"['shuka', 'vana', 'home', '2000', 'birds', 'shuka', 'vana', 'mysore', 'currently', 'holds', 'record', 'bird', 'species', 'aviary', 'guinness', 'book', 'world', 'records', 'unique', 'park', 'commonly', 'known', 'parrot', 'park', 'part', 'avadhoota', 'datta', 'peetham', 'sri', 'ganapathi', 'sachidananda', 'ashram', 'also', 'serves', 'rehabilitation', 'centre', 'abused', 'injured', 'abandoned', 'birds']","['shuka', 'vana', 'birds', 'park']",Other
Mysore,  Jaganmohan Palace ,4.2, 2 km  from city center ," The palace that housed the royals before the construction of The Mysore palace, this structure displays various paintings of the past kings of Mysore and is one of the oldest buildings in the city. ",12.30681,76.65094,"['jaganmohan', 'palace', 'palace', 'housed', 'royals', 'construction', 'mysore', 'palace', 'structure', 'displays', 'various', 'paintings', 'past', 'kings', 'mysore', 'one', 'oldest', 'buildings', 'city']","['palace', 'mysore']",Other
Mysore,  Bonsai Garden ,3.1, 2 km  from city center , The Bonsai Garden of Mysore is home to over a 100 different varieties of Bonsai trees spread across a vast estate of about 4 acres. It is a part of the Avadoota Datta Peetham of the Sri Ganapathi Sachidananda Ashrama. ,18.9554577,72.805669,"['bonsai', 'garden', 'bonsai', 'garden', 'mysore', 'home', '100', 'different', 'varieties', 'bonsai', 'trees', 'spread', 'across', 'vast', 'estate', '4', 'acres', 'part', 'avadoota', 'datta', 'peetham', 'sri', 'ganapathi', 'sachidananda', 'ashrama']","['bonsai', 'garden']",Other
Mysore,  Rail Museum ,3.7, 2 km  from city center ," The Mysore Rail Museum is the second of its kind in India, right after the National Railways Museum of Delhi. The museum depicts the journey and development of the Indian railways through an opulent collection of photographs and various other exhibits, housing a plethora of information and insight into the intricacies of the railway engine. ",28.5842233,77.182642122912,"['rail', 'museum', 'mysore', 'rail', 'museum', 'second', 'kind', 'india', 'right', 'national', 'railways', 'museum', 'delhi', 'museum', 'depicts', 'journey', 'development', 'indian', 'railways', 'opulent', 'collection', 'photographs', 'various', 'exhibits', 'housing', 'plethora', 'information', 'insight', 'intricacies', 'railway', 'engine']","['rail', 'museum', 'railways']",travel
Mysore,  Karanji lake ,3.8, 4 km  from city center ," Karanji Lake, also known as the fountain lake, is a popular picnic spot. Visitors are allowed to bring packed food, and there is a coffee shop as well. It is a beautiful place to explore the different species of birds as the lake exhibits as many as 147 species including herons, Asian openbill storks, cormorant, grey pelican, etc. ",12.3021792,76.67328177884264,"['karanji', 'lake', 'karanji', 'lake', 'also', 'known', 'fountain', 'lake', 'popular', 'picnic', 'spot', 'visitors', 'allowed', 'bring', 'packed', 'food', 'coffee', 'shop', 'well', 'beautiful', 'place', 'explore', 'different', 'species', 'birds', 'lake', 'exhibits', 'many', '147', 'species', 'including', 'herons', 'asian', 'openbill', 'storks', 'cormorant', 'grey', 'pelican', 'etc']","['karanji', 'lake', 'species']",nature
Mysore,  St. Philomena's Church ,4.3, 3 km  from city center ," Recognized as the second tallest church of Asia, St. Philomena's Church was constructed to pay tribute to the Catholic Saint and martyr of Roman Catholic Church, Saint Philomena. It is one of the most important historical sites in Mysore and is frequently visited by tourists from all over the country. ",12.3209949,76.65828216656266,"['philomena', 'church', 'recognized', 'second', 'tallest', 'church', 'asia', 'philomena', 'church', 'constructed', 'pay', 'tribute', 'catholic', 'saint', 'martyr', 'roman', 'catholic', 'church', 'saint', 'philomena', 'one', 'important', 'historical', 'sites', 'mysore', 'frequently', 'visited', 'tourists', 'country']","['philomena', 'church', 'catholic', 'saint']",Other
